,x,SuccessRate,SuccessRateUnmixed,SuccessRateSemiUnmixed,PER,RedundancyUsedMin,RedundancyUsed,RedundancyUsedMax,Lost,WorseDiffRngmixedRlnc,WorseDiffRepeatmixedRlnc
16,0.16245454545454546,0.92,0.41,0.67,0.38166666666666665,0.0,62.173913043478265,200.0,22.9,0.51,0.25
17,0.17254545454545456,0.92,0.39,0.63,0.3885,0.0,63.641304347826086,200.0,23.31,0.53,0.29000000000000004
18,0.18263636363636365,0.9,0.3,0.54,0.43833333333333335,0.0,64.61111111111111,200.0,26.3,0.6000000000000001,0.36
19,0.19272727272727275,0.94,0.31,0.6,0.39466666666666667,0.0,68.03191489361703,200.0,23.68,0.6299999999999999,0.33999999999999997
20,0.20281818181818184,0.93,0.35,0.57,0.41383333333333333,0.0,72.79569892473117,200.0,24.83,0.5800000000000001,0.3600000000000001
21,0.2129090909090909,0.91,0.45,0.64,0.387,0.0,56.37362637362638,200.0,23.22,0.46,0.27
22,0.223,0.95,0.36,0.6,0.3865,0.0,67.78947368421052,200.0,23.19,0.59,0.35
23,0.2330909090909091,0.92,0.29,0.49,0.43733333333333335,0.0,69.8913043478261,195.0,26.24,0.6300000000000001,0.43000000000000005
24,0.2431818181818182,0.95,0.4,0.6,0.37716666666666665,0.0,60.1578947368421,195.0,22.63,0.5499999999999999,0.35
25,0.25327272727272726,0.98,0.32,0.55,0.39216666666666666,0.0,73.87755102040816,200.0,23.53,0.6599999999999999,0.42999999999999994
26,0.26336363636363636,0.96,0.43,0.53,0.37916666666666665,0.0,54.94791666666667,175.0,22.75,0.53,0.42999999999999994
27,0.27345454545454545,0.95,0.32,0.42,0.41333333333333333,0.0,74.0,195.0,24.8,0.6299999999999999,0.53
28,0.28354545454545454,0.95,0.31,0.5,0.4121666666666667,0.0,66.89473684210526,200.0,24.73,0.6399999999999999,0.44999999999999996
29,0.29363636363636364,0.97,0.28,0.43,0.42033333333333334,0.0,69.69072164948453,190.0,25.22,0.69,0.54
30,0.30372727272727273,1.0,0.33,0.55,0.3875,0.0,65.05,200.0,23.25,0.6699999999999999,0.44999999999999996
31,0.31381818181818183,0.97,0.39,0.44,0.3963333333333333,0.0,71.80412371134021,200.0,23.78,0.58,0.53
32,0.3239090909090909,0.97,0.3,0.49,0.388,0.0,61.85567010309279,185.0,23.28,0.6699999999999999,0.48
33,0.334,0.97,0.28,0.45,0.4175,0.0,62.319587628865975,190.0,25.05,0.69,0.52
34,0.3440909090909091,0.99,0.41,0.51,0.36516666666666664,0.0,59.090909090909086,200.0,21.91,0.5800000000000001,0.48
35,0.3541818181818182,0.99,0.32,0.48,0.392,0.0,66.51515151515152,185.0,23.52,0.6699999999999999,0.51
36,0.3642727272727273,0.93,0.25,0.51,0.40700000000000003,0.0,68.17204301075269,195.0,24.42,0.68,0.42000000000000004
37,0.3743636363636364,1.0,0.4,0.46,0.38316666666666666,0.0,63.35,185.0,22.99,0.6,0.54
38,0.3844545454545455,0.99,0.43,0.44,0.39166666666666666,0.0,72.02020202020202,200.0,23.5,0.56,0.55
39,0.3945454545454546,1.0,0.31,0.42,0.4071666666666667,0.0,72.65,185.0,24.43,0.69,0.5800000000000001
40,0.4046363636363637,0.99,0.37,0.58,0.3995,0.0,68.58585858585859,200.0,23.97,0.62,0.41000000000000003
41,0.4147272727272727,0.99,0.44,0.48,0.38666666666666666,0.0,68.68686868686868,190.0,23.2,0.55,0.51
42,0.4248181818181818,0.97,0.21,0.33,0.42583333333333334,0.0,76.28865979381445,190.0,25.55,0.76,0.6399999999999999
43,0.4349090909090909,0.99,0.33,0.45,0.40650000000000003,0.0,68.43434343434343,195.0,24.39,0.6599999999999999,0.54
44,0.445,1.0,0.28,0.39,0.3983333333333333,0.0,66.85,200.0,23.9,0.72,0.61
45,0.4550909090909091,1.0,0.33,0.51,0.38233333333333336,0.0,64.9,180.0,22.94,0.6699999999999999,0.49
46,0.4651818181818182,0.99,0.28,0.3,0.41483333333333333,10.0,71.66666666666667,185.0,24.89,0.71,0.69
47,0.4752727272727273,0.97,0.39,0.42,0.38483333333333336,0.0,60.4639175257732,165.0,23.09,0.58,0.55
48,0.4853636363636364,1.0,0.3,0.39,0.4045,0.0,73.5,190.0,24.27,0.7,0.61
49,0.4954545454545455,1.0,0.29,0.34,0.4005,0.0,73.2,170.0,24.03,0.71,0.6599999999999999
50,0.5055454545454545,0.99,0.25,0.35,0.42333333333333334,0.0,78.83838383838385,180.0,25.4,0.74,0.64
51,0.5156363636363637,0.99,0.33,0.41,0.402,0.0,67.32323232323233,195.0,24.12,0.6599999999999999,0.5800000000000001
52,0.5257272727272727,1.0,0.4,0.44,0.37583333333333335,0.0,64.05,155.0,22.55,0.6,0.56
53,0.5358181818181819,0.99,0.3,0.37,0.4103333333333333,0.0,70.0,170.0,24.62,0.69,0.62
54,0.5459090909090909,1.0,0.39,0.42,0.37966666666666665,0.0,62.85,190.0,22.78,0.61,0.5800000000000001
55,0.556,1.0,0.29,0.42,0.39216666666666666,5.0,67.8,200.0,23.53,0.71,0.5800000000000001
56,0.5660909090909091,1.0,0.28,0.33,0.4066666666666667,5.0,70.0,175.0,24.4,0.72,0.6699999999999999
57,0.5761818181818182,1.0,0.25,0.31,0.41700000000000004,5.0,77.55,200.0,25.02,0.75,0.69
58,0.5862727272727273,0.99,0.25,0.3,0.40900000000000003,5.0,68.48484848484848,180.0,24.54,0.74,0.69
59,0.5963636363636364,1.0,0.27,0.24,0.41133333333333333,0.0,68.2,165.0,24.68,0.73,0.76
60,0.6064545454545455,1.0,0.25,0.41,0.3905,5.0,63.95,155.0,23.43,0.75,0.5900000000000001
61,0.6165454545454546,1.0,0.29,0.34,0.39766666666666667,5.0,67.35,170.0,23.86,0.71,0.6599999999999999
62,0.6266363636363637,1.0,0.23,0.27,0.40066666666666667,5.0,72.05,165.0,24.04,0.77,0.73
63,0.6367272727272728,1.0,0.32,0.27,0.3918333333333333,15.0,66.3,190.0,23.51,0.6799999999999999,0.73
64,0.6468181818181818,1.0,0.26,0.29,0.4005,5.0,69.2,175.0,24.03,0.74,0.71
65,0.6569090909090909,1.0,0.36,0.31,0.3973333333333333,10.0,69.65,195.0,23.84,0.64,0.69
66,0.667,1.0,0.24,0.33,0.39266666666666666,20.0,66.65,165.0,23.56,0.76,0.6699999999999999
67,0.6770909090909091,1.0,0.32,0.39,0.38483333333333336,10.0,59.35,165.0,23.09,0.6799999999999999,0.61
68,0.6871818181818182,1.0,0.36,0.32,0.39066666666666666,0.0,66.8,135.0,23.44,0.64,0.6799999999999999
69,0.6972727272727273,1.0,0.32,0.3,0.39416666666666667,10.0,64.65,135.0,23.65,0.6799999999999999,0.7
70,0.7073636363636364,1.0,0.25,0.3,0.4003333333333333,0.0,69.75,195.0,24.02,0.75,0.7
71,0.7174545454545455,1.0,0.23,0.27,0.4073333333333333,5.0,71.75,180.0,24.44,0.77,0.73
72,0.7275454545454546,0.99,0.27,0.28,0.4071666666666667,20.0,68.58585858585859,155.0,24.43,0.72,0.71
73,0.7376363636363636,1.0,0.23,0.36,0.3955,0.0,67.25,165.0,23.73,0.77,0.64
74,0.7477272727272728,1.0,0.23,0.29,0.4126666666666667,15.0,75.55,180.0,24.76,0.77,0.71
75,0.7578181818181818,1.0,0.21,0.31,0.4073333333333333,15.0,70.7,145.0,24.44,0.79,0.69
76,0.767909090909091,1.0,0.22,0.35,0.4031666666666667,10.0,67.35,155.0,24.19,0.78,0.65
77,0.778,1.0,0.24,0.22,0.40750000000000003,15.0,70.7,150.0,24.45,0.76,0.78
78,0.7880909090909092,1.0,0.28,0.34,0.3975,20.0,66.7,165.0,23.85,0.72,0.6599999999999999
79,0.7981818181818182,1.0,0.27,0.33,0.39416666666666667,15.0,65.65,140.0,23.65,0.73,0.6699999999999999
80,0.8082727272727274,1.0,0.33,0.3,0.4031666666666667,15.0,70.7,160.0,24.19,0.6699999999999999,0.7
81,0.8183636363636364,1.0,0.27,0.29,0.39866666666666667,15.0,68.5,165.0,23.92,0.73,0.71
82,0.8284545454545454,1.0,0.34,0.26,0.40650000000000003,15.0,69.95,165.0,24.39,0.6599999999999999,0.74
83,0.8385454545454546,1.0,0.3,0.28,0.4063333333333333,15.0,68.85,155.0,24.38,0.7,0.72
84,0.8486363636363636,1.0,0.25,0.33,0.4151666666666667,20.0,72.2,145.0,24.91,0.75,0.6699999999999999
85,0.8587272727272728,1.0,0.3,0.34,0.3968333333333333,15.0,69.65,155.0,23.81,0.7,0.6599999999999999
86,0.8688181818181818,1.0,0.24,0.3,0.398,20.0,68.0,185.0,23.88,0.76,0.7
87,0.878909090909091,1.0,0.23,0.27,0.4036666666666667,15.0,68.45,165.0,24.22,0.77,0.73
88,0.889,1.0,0.23,0.28,0.4043333333333333,15.0,67.4,145.0,24.26,0.77,0.72
89,0.8990909090909092,1.0,0.32,0.29,0.4101666666666667,10.0,71.3,135.0,24.61,0.6799999999999999,0.71
90,0.9091818181818182,1.0,0.27,0.2,0.4013333333333333,15.0,69.05,120.0,24.08,0.73,0.8
91,0.9192727272727274,1.0,0.36,0.33,0.38633333333333336,10.0,64.45,145.0,23.18,0.64,0.6699999999999999
92,0.9293636363636364,1.0,0.29,0.25,0.4018333333333333,15.0,64.95,135.0,24.11,0.71,0.75
93,0.9394545454545455,1.0,0.15,0.33,0.39516666666666667,20.0,64.5,145.0,23.71,0.85,0.6699999999999999
94,0.9495454545454546,1.0,0.31,0.23,0.3958333333333333,25.0,66.8,125.0,23.75,0.69,0.77
95,0.9596363636363637,1.0,0.26,0.24,0.3993333333333333,15.0,65.15,135.0,23.96,0.74,0.76
96,0.9697272727272728,1.0,0.27,0.25,0.3963333333333333,10.0,66.25,135.0,23.78,0.73,0.75
97,0.9798181818181818,1.0,0.27,0.24,0.39916666666666667,10.0,63.55,150.0,23.95,0.73,0.76
98,0.989909090909091,1.0,0.22,0.26,0.3945,15.0,66.3,130.0,23.67,0.78,0.74
99,1.0,1.0,0.2,0.21,0.4046666666666667,15.0,67.1,140.0,24.28,0.8,0.79
