,Start,Duration,End
1360,163748,46,163794
1361,163836,37,163873
1362,164194,34,164228
1363,164262,3,164265
1364,164648,4,164652
1365,164831,31,164862
1366,164878,15,164893
1367,164902,11,164913
1368,165003,25,165028
1369,165111,28,165139
1370,165232,13,165245
1371,165270,18,165288
1372,165346,4,165350
1373,165386,12,165398
1374,165471,6,165477
1375,165625,16,165641
1376,165914,16,165930
1377,166145,10,166155
1378,166236,13,166249
1379,166311,89,166400
1380,166435,11,166446
1381,166522,11,166533
1382,166998,4,167002
1383,167009,1,167010
1384,167110,4,167114
1385,167120,2,167122
1386,167223,18,167241
1387,167255,1,167256
1388,167601,7,167608
1389,167781,38,167819
1390,167844,8,167852
1391,167891,5,167896
1392,167908,32,167940
1393,168063,1,168064
1394,168221,25,168246
1395,168268,1,168269
1396,168307,13,168320
1397,168334,36,168370
1398,168467,15,168482
1399,168520,15,168535
1400,168544,4,168548
1401,168646,4,168650
1402,168672,21,168693
1403,168716,4,168720
1404,168790,3,168793
1405,168852,16,168868
1406,168980,60,169040
1407,169083,5,169088
1408,169158,5,169163
1409,169294,16,169310
1410,169342,23,169365
1411,169551,3,169554
1412,169774,32,169806
1413,170088,60,170148
1414,170157,51,170208
1415,170326,6,170332
1416,170477,22,170499
1417,170616,58,170674
1418,170782,36,170818
1419,171193,5,171198
1420,171251,7,171258
1421,171341,15,171356
1422,171381,32,171413
1423,171593,16,171609
1424,171860,8,171868
1425,171909,22,171931
1426,172258,34,172292
1427,172311,7,172318
1428,172433,21,172454
1429,172466,29,172495
1430,172500,47,172547
1431,172580,6,172586
1432,172617,12,172629
1433,172827,31,172858
1434,172889,2,172891
1435,172918,13,172931
1436,173066,49,173115
1437,173147,63,173210
1438,173263,9,173272
1439,173397,8,173405
1440,173539,42,173581
1441,173763,12,173775
1442,173823,4,173827
1443,173974,3,173977
1444,174106,16,174122
1445,174158,88,174246
1446,174285,114,174399
1447,174428,36,174464
1448,174589,27,174616
1449,174667,15,174682
1450,174717,3,174720
1451,174985,26,175011
1452,175248,4,175252
1453,175334,29,175363
1454,175464,15,175479
1455,175537,57,175594
1456,175723,4,175727
1457,175847,9,175856
1458,176093,23,176116
1459,176233,55,176288
1460,176386,13,176399
1461,176538,37,176575
1462,176659,12,176671
1463,176874,19,176893
1464,176984,54,177038
1465,177054,2,177056
1466,177174,7,177181
1467,177203,29,177232
1468,177257,7,177264
1469,177479,6,177485
1470,177525,12,177537
1471,177886,14,177900
1472,178074,6,178080
1473,178154,2,178156
1474,178205,1,178206
1475,178272,4,178276
1476,178336,17,178353
1477,178378,6,178384
1478,178389,14,178403
1479,178406,82,178488
1480,178514,34,178548
1481,178648,22,178670
1482,178742,10,178752
1483,178793,47,178840
1484,178858,3,178861
1485,179002,9,179011
1486,179043,6,179049
1487,179297,4,179301
1488,179418,2,179420
1489,179442,5,179447
1490,179559,47,179606
1491,179614,24,179638
1492,179641,14,179655
1493,179748,2,179750
1494,179881,3,179884
1495,179885,12,179897
1496,180166,27,180193
1497,180234,7,180241
1498,180254,12,180266
1499,180429,6,180435
1500,180457,2,180459
1501,180530,36,180566
1502,180595,29,180624
1503,180655,43,180698
1504,180701,3,180704
1505,180897,7,180904
1506,180959,24,180983
1507,181088,15,181103
1508,181148,37,181185
1509,181390,16,181406
1510,181628,36,181664
1511,181782,3,181785
1512,181915,5,181920
1513,182018,1,182019
1514,182053,20,182073
1515,182184,19,182203
1516,182235,9,182244
1517,182308,10,182318
1518,182353,72,182425
1519,182539,2,182541
1520,182665,15,182680
1521,182844,18,182862
1522,182869,51,182920
1523,183013,3,183016
1524,183079,45,183124
1525,183227,14,183241
1526,183249,7,183256
1527,183351,11,183362
1528,183420,4,183424
1529,183589,78,183667
1530,183686,37,183723
1531,183736,4,183740
1532,183744,5,183749
1533,183897,24,183921
1534,183960,54,184014
1535,184037,68,184105
1536,184277,8,184285
1537,184466,27,184493
1538,184527,24,184551
1539,184567,20,184587
1540,184604,29,184633
1541,184636,4,184640
1542,184687,27,184714
1543,184813,6,184819
1544,184827,30,184857
1545,184949,28,184977
1546,184989,11,185000
1547,185049,28,185077
1548,185107,12,185119
1549,185131,11,185142
1550,185205,1,185206
1551,185371,11,185382
1552,185427,22,185449
1553,185574,48,185622
1554,185638,23,185661
1555,185741,1,185742
1556,186187,27,186214
1557,186357,14,186371
1558,186765,35,186800
1559,186802,46,186848
1560,187189,8,187197
1561,187390,16,187406
1562,187498,14,187512
1563,187602,14,187616
1564,187954,3,187957
1565,188074,48,188122
1566,188286,5,188291
1567,188325,69,188394
1568,188496,63,188559
1569,188573,7,188580
1570,188661,51,188712
1571,188749,6,188755
1572,188783,4,188787
1573,189239,19,189258
1574,189299,49,189348
1575,189464,6,189470
1576,189822,6,189828
1577,189893,8,189901
1578,190073,1,190074
1579,190284,35,190319
1580,190347,2,190349
1581,190353,2,190355
1582,190461,19,190480
1583,190750,6,190756
1584,190795,31,190826
1585,190974,8,190982
1586,191045,34,191079
1587,191244,6,191250
1588,191251,8,191259
1589,191344,26,191370
1590,191420,71,191491
1591,191558,36,191594
1592,191602,4,191606
1593,191690,15,191705
1594,191722,4,191726
1595,191786,26,191812
1596,191968,69,192037
1597,192042,19,192061
1598,192123,6,192129
1599,192290,14,192304
1600,192342,5,192347
1601,192355,65,192420
1602,192458,14,192472
1603,192504,9,192513
1604,192647,28,192675
1605,192784,1,192785
1606,192817,2,192819
1607,192894,8,192902
1608,192993,69,193062
1609,193216,14,193230
1610,193263,10,193273
1611,193446,3,193449
1612,193680,73,193753
1613,194085,20,194105
1614,194245,6,194251
1615,194419,80,194499
1616,194579,5,194584
1617,194646,17,194663
1618,194687,53,194740
1619,194832,1,194833
1620,194842,72,194914
1621,194941,5,194946
1622,194957,29,194986
1623,195080,13,195093
1624,195099,33,195132
1625,195261,21,195282
1626,195325,2,195327
1627,195363,16,195379
1628,195401,2,195403
1629,195452,34,195486
1630,195529,26,195555
1631,195567,5,195572
1632,195578,15,195593
1633,195595,23,195618
1634,195722,1,195723
1635,195797,5,195802
1636,195879,5,195884
1637,196076,15,196091
1638,196172,14,196186
1639,196448,87,196535
1640,196769,9,196778
1641,196831,14,196845
1642,196975,36,197011
1643,197112,25,197137
1644,197394,41,197435
1645,197463,4,197467
1646,197553,26,197579
1647,197628,13,197641
1648,197849,10,197859
1649,197959,1,197960
1650,198156,7,198163
1651,198308,19,198327
1652,198440,10,198450
1653,198466,3,198469
1654,198821,11,198832
1655,198852,18,198870
1656,199501,61,199562
1657,199563,11,199574
1658,199595,3,199598
1659,199630,14,199644
1660,199876,16,199892
1661,199914,21,199935
1662,200053,4,200057
1663,200418,2,200420
1664,200487,57,200544
1665,200552,5,200557
1666,200608,21,200629
1667,200634,20,200654
1668,200828,21,200849
1669,200979,4,200983
1670,200984,21,201005
1671,201093,1,201094
1672,201244,57,201301
1673,201499,1,201500
1674,201555,6,201561
1675,201604,8,201612
1676,201615,1,201616
1677,201623,12,201635
1678,201755,3,201758
1679,201891,6,201897
1680,201968,16,201984
1681,202101,6,202107
1682,202222,4,202226
1683,202320,14,202334
1684,202523,7,202530
1685,202551,12,202563
1686,202608,18,202626
1687,202710,6,202716
1688,202761,14,202775
1689,202804,2,202806
1690,202821,38,202859
1691,202985,9,202994
1692,203094,16,203110
1693,203197,9,203206
1694,203235,2,203237
1695,203412,8,203420
1696,203875,15,203890
1697,203903,19,203922
1698,203928,31,203959
1699,204098,102,204200
1700,204205,90,204295
1701,204343,12,204355
1702,204395,85,204480
1703,204572,14,204586
1704,204732,55,204787
1705,204830,13,204843
1706,204903,6,204909
1707,204946,43,204989
1708,205166,41,205207
1709,205259,11,205270
1710,205893,9,205902
1711,205907,31,205938
1712,205980,4,205984
1713,206151,26,206177
1714,206299,31,206330
1715,206428,81,206509
1716,206553,5,206558
1717,206597,2,206599
1718,206769,4,206773
1719,206797,2,206799
1720,206802,81,206883
1721,207014,14,207028
1722,207029,6,207035
1723,207089,27,207116
1724,207233,1,207234
1725,207246,23,207269
1726,207306,12,207318
1727,207434,2,207436
1728,207546,3,207549
1729,207561,40,207601
1730,207731,23,207754
1731,208297,28,208325
1732,208414,8,208422
1733,208634,14,208648
1734,208684,22,208706
1735,208773,5,208778
1736,208800,8,208808
1737,208842,33,208875
1738,208967,71,209038
1739,209196,26,209222
1740,209360,16,209376
1741,209465,3,209468
1742,209515,64,209579
1743,209596,2,209598
1744,209629,1,209630
1745,209727,8,209735
1746,209816,19,209835
1747,210072,23,210095
1748,210367,1,210368
1749,210431,3,210434
1750,210467,3,210470
1751,211218,45,211263
1752,211319,27,211346
1753,211518,9,211527
1754,211669,3,211672
1755,211674,21,211695
1756,211753,57,211810
1757,211841,16,211857
1758,211895,4,211899
1759,211966,35,212001
1760,212148,22,212170
1761,212289,20,212309
1762,212327,14,212341
1763,212463,4,212467
1764,212502,11,212513
1765,212642,24,212666
1766,212796,3,212799
1767,212830,3,212833
1768,212866,1,212867
1769,212952,1,212953
1770,213142,47,213189
1771,213352,44,213396
1772,213402,26,213428
1773,213581,3,213584
1774,213681,1,213682
1775,213724,1,213725
1776,213732,66,213798
1777,213826,9,213835
1778,213916,9,213925
1779,214013,23,214036
1780,214045,2,214047
1781,214086,57,214143
1782,214167,24,214191
1783,214239,26,214265
1784,214848,8,214856
1785,214882,16,214898
1786,214926,31,214957
1787,215132,86,215218
1788,215582,6,215588
1789,215668,33,215701
1790,215747,9,215756
1791,215816,2,215818
1792,215849,5,215854
1793,216031,16,216047
1794,216120,62,216182
1795,216194,6,216200
1796,216226,30,216256
1797,216371,8,216379
1798,216415,17,216432
1799,216493,8,216501
1800,216638,8,216646
1801,216669,23,216692
1802,216877,59,216936
1803,216975,24,216999
1804,217060,18,217078
1805,217388,15,217403
1806,217686,34,217720
1807,217730,76,217806
1808,217831,20,217851
1809,217884,21,217905
1810,218172,6,218178
1811,218396,21,218417
1812,218789,10,218799
1813,218825,6,218831
1814,219053,84,219137
1815,219336,12,219348
1816,219396,37,219433
1817,219470,2,219472
1818,219589,53,219642
1819,219671,6,219677
1820,219768,29,219797
1821,219826,6,219832
1822,219865,32,219897
1823,220033,12,220045
1824,220256,9,220265
1825,220432,36,220468
1826,220556,16,220572
1827,220753,5,220758
1828,220807,1,220808
1829,220829,11,220840
1830,220894,7,220901
1831,220913,81,220994
1832,221016,45,221061
1833,221165,6,221171
1834,221187,13,221200
1835,221355,11,221366
1836,221384,4,221388
1837,221449,36,221485
1838,221498,7,221505
1839,221521,7,221528
1840,221542,9,221551
1841,221604,7,221611
1842,221634,12,221646
1843,221649,2,221651
1844,221744,46,221790
1845,221825,37,221862
1846,221887,11,221898
1847,221960,28,221988
1848,222098,9,222107
1849,222450,8,222458
1850,222802,1,222803
1851,222833,19,222852
1852,222958,12,222970
1853,222992,24,223016
1854,223112,32,223144
1855,223282,29,223311
1856,223368,17,223385
1857,223472,8,223480
1858,223484,14,223498
1859,223541,85,223626
1860,223633,3,223636
1861,223793,2,223795
1862,224116,4,224120
1863,224142,70,224212
1864,224280,19,224299
1865,224480,17,224497
1866,224520,20,224540
1867,224695,8,224703
1868,224807,1,224808
1869,224951,20,224971
1870,225040,55,225095
1871,225099,3,225102
1872,225208,8,225216
1873,225253,3,225256
1874,225446,1,225447
1875,225457,19,225476
1876,225688,4,225692
1877,225721,29,225750
1878,225787,20,225807
1879,225852,13,225865
1880,226094,40,226134
1881,226380,21,226401
1882,226408,101,226509
1883,226659,19,226678
1884,226783,49,226832
1885,226948,54,227002
1886,227204,32,227236
1887,227322,20,227342
1888,227365,15,227380
1889,227391,17,227408
1890,227451,9,227460
1891,227586,19,227605
1892,227641,18,227659
1893,227857,46,227903
1894,227975,49,228024
1895,228056,15,228071
1896,228200,6,228206
1897,228265,2,228267
1898,228338,57,228395
1899,228569,11,228580
1900,228624,10,228634
1901,228672,69,228741
1902,228827,2,228829
1903,228974,15,228989
1904,229032,1,229033
1905,229053,20,229073
1906,229081,26,229107
1907,229159,25,229184
1908,229236,2,229238
1909,229327,3,229330
1910,229412,18,229430
1911,229441,25,229466
1912,229574,35,229609
1913,229653,16,229669
1914,229790,15,229805
1915,229965,44,230009
1916,230206,32,230238
1917,230442,29,230471
1918,230485,4,230489
1919,230522,16,230538
1920,230617,15,230632
1921,230844,10,230854
1922,230855,4,230859
1923,230934,36,230970
1924,231082,22,231104
1925,231121,36,231157
1926,231817,2,231819
1927,232077,31,232108
1928,232143,6,232149
1929,232198,28,232226
1930,232315,1,232316
1931,232486,26,232512
1932,232530,6,232536
1933,232576,9,232585
1934,232881,22,232903
1935,232939,9,232948
1936,233409,2,233411
1937,233536,1,233537
1938,233574,8,233582
1939,233631,26,233657
1940,233697,26,233723
1941,233784,4,233788
1942,233825,24,233849
1943,233887,9,233896
1944,233929,58,233987
1945,234005,7,234012
1946,234056,2,234058
1947,234094,16,234110
1948,234164,40,234204
1949,234369,5,234374
1950,234379,3,234382
1951,234526,43,234569
1952,234602,1,234603
1953,234627,9,234636
1954,234812,61,234873
1955,234891,18,234909
1956,234943,3,234946
1957,234966,30,234996
1958,235000,12,235012
1959,235019,15,235034
1960,235047,5,235052
1961,235075,11,235086
1962,235143,25,235168
1963,235194,81,235275
1964,235341,8,235349
1965,235374,47,235421
1966,235494,9,235503
1967,235813,14,235827
1968,235830,72,235902
1969,235976,3,235979
1970,235981,2,235983
1971,236116,9,236125
1972,236149,10,236159
1973,236236,1,236237
1974,236246,16,236262
1975,236265,3,236268
1976,236373,26,236399
1977,236714,12,236726
1978,236875,14,236889
1979,236927,23,236950
1980,236956,30,236986
1981,237045,38,237083
1982,237239,4,237243
1983,237288,18,237306
1984,237307,14,237321
1985,237335,29,237364
1986,237370,39,237409
1987,237476,16,237492
1988,237503,13,237516
1989,237810,64,237874
1990,237924,36,237960
1991,238007,32,238039
1992,238190,2,238192
1993,238234,11,238245
1994,238249,11,238260
1995,238261,42,238303
1996,238307,43,238350
1997,238520,14,238534
1998,238729,8,238737
1999,238826,17,238843
2000,239139,10,239149
2001,239154,62,239216
2002,239221,5,239226
2003,239291,8,239299
2004,239344,23,239367
2005,239398,2,239400
2006,239442,22,239464
2007,239573,56,239629
2008,239702,47,239749
2009,239784,17,239801
2010,239830,19,239849
2011,240049,64,240113
2012,240234,6,240240
2013,240250,1,240251
2014,240365,24,240389
2015,240495,28,240523
2016,240824,5,240829
2017,240900,11,240911
2018,241096,2,241098
2019,241186,46,241232
2020,241283,51,241334
2021,241435,5,241440
2022,241581,17,241598
2023,241601,44,241645
2024,241718,9,241727
2025,241733,9,241742
2026,241757,12,241769
2027,241781,2,241783
2028,241785,7,241792
2029,241796,13,241809
2030,241825,31,241856
2031,241866,4,241870
2032,242099,4,242103
2033,242207,60,242267
2034,242322,28,242350
2035,242454,5,242459
2036,242542,32,242574
2037,242589,1,242590
2038,242596,8,242604
2039,242615,19,242634
2040,242825,30,242855
2041,242906,24,242930
2042,242973,18,242991
2043,242995,14,243009
2044,243047,47,243094
2045,243280,25,243305
2046,243336,24,243360
2047,243613,1,243614
2048,243749,26,243775
2049,243882,20,243902
2050,243935,65,244000
2051,244058,27,244085
2052,244155,43,244198
2053,244227,5,244232
2054,244241,12,244253
2055,244261,17,244278
2056,244514,23,244537
2057,244710,38,244748
2058,244791,10,244801
2059,245013,3,245016
2060,245022,3,245025
2061,245032,68,245100
2062,245196,1,245197
2063,245457,11,245468
2064,245490,34,245524
2065,245548,37,245585
2066,245624,24,245648
2067,245713,16,245729
2068,245737,42,245779
2069,245897,17,245914
2070,245925,6,245931
2071,246049,14,246063
2072,246117,22,246139
2073,246196,4,246200
2074,246443,38,246481
2075,246494,28,246522
2076,246807,2,246809
2077,246926,27,246953
2078,247000,3,247003
2079,247083,18,247101
2080,247114,16,247130
2081,247228,45,247273
2082,247448,13,247461
2083,247848,13,247861
2084,247932,80,248012
2085,248488,5,248493
2086,248555,17,248572
2087,248648,7,248655
2088,249081,17,249098
2089,249111,13,249124
2090,249162,42,249204
2091,249318,7,249325
2092,249340,32,249372
2093,249388,12,249400
2094,249457,7,249464
2095,249541,5,249546
2096,249671,5,249676
2097,249808,17,249825
2098,249903,6,249909
2099,249946,43,249989
2100,250280,28,250308
2101,250407,20,250427
2102,250428,36,250464
2103,250493,59,250552
2104,250556,36,250592
2105,250615,9,250624
2106,250628,36,250664
2107,250728,14,250742
2108,250920,8,250928
2109,250969,9,250978
2110,251030,20,251050
2111,251055,19,251074
2112,251082,26,251108
2113,251268,38,251306
2114,251335,17,251352
2115,251391,5,251396
2116,251449,74,251523
2117,251547,26,251573
2118,251600,9,251609
2119,251931,6,251937
2120,252089,22,252111
2121,252174,11,252185
2122,252266,1,252267
2123,252275,11,252286
2124,252307,6,252313
2125,252315,32,252347
2126,252352,10,252362
2127,252454,9,252463
2128,252470,12,252482
2129,252496,18,252514
2130,252738,12,252750
2131,252882,12,252894
2132,252924,12,252936
2133,252989,14,253003
2134,253142,12,253154
2135,253173,4,253177
2136,253182,1,253183
2137,253211,9,253220
2138,253381,12,253393
2139,253606,7,253613
2140,253780,6,253786
2141,253875,51,253926
2142,254102,20,254122
2143,254143,22,254165
2144,254311,46,254357
2145,254369,3,254372
2146,254536,17,254553
2147,254768,10,254778
2148,254881,6,254887
2149,255056,2,255058
2150,255080,49,255129
2151,255159,11,255170
2152,255201,3,255204
2153,255408,4,255412
2154,255421,2,255423
2155,255439,8,255447
2156,255850,28,255878
2157,255930,24,255954
2158,256230,12,256242
2159,256268,48,256316
2160,256334,4,256338
2161,256508,68,256576
2162,256663,10,256673
2163,256880,25,256905
2164,256927,2,256929
2165,257337,4,257341
2166,257396,19,257415
2167,257416,25,257441
2168,257478,1,257479
2169,257481,6,257487
2170,257743,49,257792
2171,257900,30,257930
2172,258139,22,258161
2173,258266,80,258346
2174,258428,32,258460
2175,258471,5,258476
2176,258569,28,258597
2177,258601,15,258616
2178,258756,10,258766
2179,258975,36,259011
2180,259044,31,259075
2181,259156,5,259161
2182,259165,8,259173
2183,259580,9,259589
2184,259605,13,259618
2185,259624,22,259646
2186,259786,20,259806
2187,259838,54,259892
2188,259930,71,260001
2189,260041,11,260052
2190,260088,10,260098
2191,260193,22,260215
2192,260241,38,260279
2193,260330,9,260339
2194,260406,21,260427
2195,260434,18,260452
2196,260499,4,260503
2197,260565,11,260576
2198,260681,16,260697
2199,260879,8,260887
2200,260900,7,260907
2201,260945,7,260952
2202,260970,13,260983
2203,261009,21,261030
2204,261101,46,261147
2205,261200,3,261203
2206,261495,6,261501
2207,261630,40,261670
2208,261697,22,261719
2209,261744,39,261783
2210,261800,1,261801
2211,261829,28,261857
2212,261912,10,261922
2213,262185,10,262195
