,x,SuccessRate,SuccessRateUnmixed,PER,RedundancyUsedMin,RedundancyUsed,RedundancyUsedMax,Lost,FaultsUnmixed,WorseDiffRngmixedRlnc,WorseDiffRepeatmixedRlnc
4,0.001117359101948509,0.8383333333333334,0.8316666666666667,0.16883333333333334,0.0,1.6998011928429424,295.0,13.506666666666666,3.23,0.0,0.0
5,0.0011487908395619172,0.8133333333333334,0.8033333333333333,0.19245833333333334,0.0,1.6393442622950818,300.0,15.396666666666667,3.6683333333333334,0.0,0.0
6,0.0011811067639400604,0.9316666666666666,0.9266666666666666,0.071375,0.0,0.9749552772808586,300.0,5.71,1.38,0.0,0.0
7,0.0012143317475937917,0.935,0.9333333333333333,0.06760416666666666,0.0,0.623885918003565,285.0,5.408333333333333,1.2583333333333333,0.0,0.0
8,0.0012484913627071772,0.9216666666666666,0.9216666666666666,0.07772916666666667,0.0,0.0,0.0,6.218333333333334,1.5316666666666667,0.0,0.0
9,0.0012836119008195774,0.92,0.9183333333333333,0.08083333333333333,0.0,0.5797101449275363,215.0,6.466666666666667,1.5666666666666667,0.0,0.0
10,0.0013197203930613757,0.915,0.9033333333333333,0.09577083333333333,0.0,1.7668488160291438,300.0,7.661666666666667,1.7166666666666666,0.0,0.0
11,0.0013568446309589611,0.8233333333333334,0.8133333333333334,0.1825,0.0,1.214574898785425,265.0,14.6,3.505,0.0,0.0
12,0.0013950131878249618,0.9416666666666667,0.9333333333333333,0.06366666666666666,0.0,1.415929203539823,300.0,5.093333333333334,1.15,0.0,0.0
13,0.0014342554407501815,0.8133333333333334,0.8083333333333333,0.19320833333333334,0.0,1.4139344262295082,210.0,15.456666666666667,3.7266666666666666,0.0,0.0
14,0.0014746015932141905,0.915,0.905,0.09120833333333334,0.0,1.384335154826958,280.0,7.296666666666667,1.7033333333333334,0.0,0.0
15,0.0015160826983319608,0.88,0.87,0.1266875,0.0,1.2878787878787878,250.0,10.135,2.395,0.0,0.0
